	Systematic.name	cluster	cluster.size
gi|256849026|ref|NZ_GG698828.1|:c115067-114039	gi|256849026|ref|NZ_GG698828.1|:c115067-114039	2	512
gi|295691862|ref|NC_014106.1|:c1828322-1827675	gi|295691862|ref|NC_014106.1|:c1828322-1827675	2	512
gi|295691862|ref|NC_014106.1|:987048-987992	gi|295691862|ref|NC_014106.1|:987048-987992	2	512
gi|295691862|ref|NC_014106.1|:c1382235-1381693	gi|295691862|ref|NC_014106.1|:c1382235-1381693	2	512
gi|256844216|ref|NZ_GG698762.1|:73234-73728	gi|256844216|ref|NZ_GG698762.1|:73234-73728	2	512
gi|238694430|ref|NZ_GG669833.1|:5995-6813	gi|238694430|ref|NZ_GG669833.1|:5995-6813	2	512
gi|295691862|ref|NC_014106.1|:673909-674469	gi|295691862|ref|NC_014106.1|:673909-674469	2	512
gi|295691862|ref|NC_014106.1|:318237-318542	gi|295691862|ref|NC_014106.1|:318237-318542	2	512
gi|295691862|ref|NC_014106.1|:224121-224888	gi|295691862|ref|NC_014106.1|:224121-224888	2	512
gi|295691862|ref|NC_014106.1|:c1270492-1269908	gi|295691862|ref|NC_014106.1|:c1270492-1269908	2	512
gi|295691862|ref|NC_014106.1|:400037-401488	gi|295691862|ref|NC_014106.1|:400037-401488	2	512
gi|295691862|ref|NC_014106.1|:c1852684-1851281	gi|295691862|ref|NC_014106.1|:c1852684-1851281	2	512
gi|295691862|ref|NC_014106.1|:625290-626525	gi|295691862|ref|NC_014106.1|:625290-626525	2	512
gi|295691862|ref|NC_014106.1|:4248-6212	gi|295691862|ref|NC_014106.1|:4248-6212	2	512
gi|159162017|ref|NC_006814.3|:298972-299157	gi|159162017|ref|NC_006814.3|:298972-299157	2	512
gi|295691862|ref|NC_014106.1|:c1208537-1208094	gi|295691862|ref|NC_014106.1|:c1208537-1208094	2	512
gi|295691862|ref|NC_014106.1|:c1913747-1912026	gi|295691862|ref|NC_014106.1|:c1913747-1912026	2	512
gi|295691862|ref|NC_014106.1|:1024303-1024974	gi|295691862|ref|NC_014106.1|:1024303-1024974	2	512
gi|295691862|ref|NC_014106.1|:781802-783514	gi|295691862|ref|NC_014106.1|:781802-783514	2	512
gi|256844216|ref|NZ_GG698762.1|:277365-277667	gi|256844216|ref|NZ_GG698762.1|:277365-277667	2	512
gi|312984423|ref|NZ_GL531760.1|:c668-1	gi|312984423|ref|NZ_GL531760.1|:c668-1	2	512
gi|295691862|ref|NC_014106.1|:845600-847969	gi|295691862|ref|NC_014106.1|:845600-847969	2	512
gi|159162017|ref|NC_006814.3|:298074-298430	gi|159162017|ref|NC_006814.3|:298074-298430	2	512
gi|295691862|ref|NC_014106.1|:279946-281076	gi|295691862|ref|NC_014106.1|:279946-281076	2	512
gi|295691862|ref|NC_014106.1|:1071355-1073442	gi|295691862|ref|NC_014106.1|:1071355-1073442	2	512
gi|295691862|ref|NC_014106.1|:720809-721705	gi|295691862|ref|NC_014106.1|:720809-721705	2	512
gi|238694414|ref|NZ_GG669817.1|:c161013-160087	gi|238694414|ref|NZ_GG669817.1|:c161013-160087	2	512
gi|295691862|ref|NC_014106.1|:c1147244-1144788	gi|295691862|ref|NC_014106.1|:c1147244-1144788	2	512
gi|295691862|ref|NC_014106.1|:403612-404973	gi|295691862|ref|NC_014106.1|:403612-404973	2	512
gi|295691862|ref|NC_014106.1|:823723-824670	gi|295691862|ref|NC_014106.1|:823723-824670	2	512
gi|295691862|ref|NC_014106.1|:1057494-1058810	gi|295691862|ref|NC_014106.1|:1057494-1058810	2	512
gi|256844216|ref|NZ_GG698762.1|:277686-278324	gi|256844216|ref|NZ_GG698762.1|:277686-278324	2	512
gi|295691862|ref|NC_014106.1|:c1200376-1198556	gi|295691862|ref|NC_014106.1|:c1200376-1198556	2	512
gi|295691862|ref|NC_014106.1|:959197-961599	gi|295691862|ref|NC_014106.1|:959197-961599	2	512
gi|312984331|ref|NZ_GL531751.1|:c2239-1	gi|312984331|ref|NZ_GL531751.1|:c2239-1	2	512
gi|295691862|ref|NC_014106.1|:1010479-1012035	gi|295691862|ref|NC_014106.1|:1010479-1012035	2	512
gi|295691862|ref|NC_014106.1|:991398-992684	gi|295691862|ref|NC_014106.1|:991398-992684	2	512
gi|260665541|ref|NZ_GG704691.1|:c2321-363	gi|260665541|ref|NZ_GG704691.1|:c2321-363	2	512
gi|295691862|ref|NC_014106.1|:1026325-1027632	gi|295691862|ref|NC_014106.1|:1026325-1027632	2	512
gi|312984096|ref|NZ_GL531746.1|:c243-1	gi|312984096|ref|NZ_GL531746.1|:c243-1	2	512
gi|312978340|ref|NZ_GL531743.1|:48947-50413	gi|312978340|ref|NZ_GL531743.1|:48947-50413	2	512
gi|159162017|ref|NC_006814.3|:300928-301584	gi|159162017|ref|NC_006814.3|:300928-301584	2	512
gi|295691862|ref|NC_014106.1|:655201-655947	gi|295691862|ref|NC_014106.1|:655201-655947	2	512
gi|295691862|ref|NC_014106.1|:374385-375236	gi|295691862|ref|NC_014106.1|:374385-375236	2	512
gi|295691862|ref|NC_014106.1|:207384-208526	gi|295691862|ref|NC_014106.1|:207384-208526	2	512
gi|295691862|ref|NC_014106.1|:c1315823-1314582	gi|295691862|ref|NC_014106.1|:c1315823-1314582	2	512
gi|295691862|ref|NC_014106.1|:c1701639-1700344	gi|295691862|ref|NC_014106.1|:c1701639-1700344	2	512
gi|295691862|ref|NC_014106.1|:775094-776083	gi|295691862|ref|NC_014106.1|:775094-776083	2	512
gi|295691862|ref|NC_014106.1|:598312-599238	gi|295691862|ref|NC_014106.1|:598312-599238	2	512
gi|159162017|ref|NC_006814.3|:c1312604-1312035	gi|159162017|ref|NC_006814.3|:c1312604-1312035	2	512
gi|295691862|ref|NC_014106.1|:727413-728765	gi|295691862|ref|NC_014106.1|:727413-728765	2	512
gi|159162017|ref|NC_006814.3|:521114-522553	gi|159162017|ref|NC_006814.3|:521114-522553	2	512
gi|295691862|ref|NC_014106.1|:1125761-1128955	gi|295691862|ref|NC_014106.1|:1125761-1128955	2	512
gi|295691862|ref|NC_014106.1|:330389-331240	gi|295691862|ref|NC_014106.1|:330389-331240	2	512
gi|295691862|ref|NC_014106.1|:614327-614812	gi|295691862|ref|NC_014106.1|:614327-614812	2	512
gi|159162017|ref|NC_006814.3|:302035-302385	gi|159162017|ref|NC_006814.3|:302035-302385	2	512
gi|293381335|ref|NZ_ADGR01000131.1|:c14013-13033	gi|293381335|ref|NZ_ADGR01000131.1|:c14013-13033	2	512
gi|295691862|ref|NC_014106.1|:278018-279502	gi|295691862|ref|NC_014106.1|:278018-279502	2	512
gi|295691862|ref|NC_014106.1|:1480509-1480793	gi|295691862|ref|NC_014106.1|:1480509-1480793	2	512
gi|295691862|ref|NC_014106.1|:508254-509621	gi|295691862|ref|NC_014106.1|:508254-509621	2	512
gi|262046508|ref|NZ_GG704609.1|:c184642-183425	gi|262046508|ref|NZ_GG704609.1|:c184642-183425	2	512
gi|295691862|ref|NC_014106.1|:674660-675760	gi|295691862|ref|NC_014106.1|:674660-675760	2	512
gi|295691862|ref|NC_014106.1|:c1288431-1287874	gi|295691862|ref|NC_014106.1|:c1288431-1287874	2	512
gi|295691862|ref|NC_014106.1|:c1380596-1379319	gi|295691862|ref|NC_014106.1|:c1380596-1379319	2	512
gi|312978141|ref|NZ_GL531741.1|:c118478-115971	gi|312978141|ref|NZ_GL531741.1|:c118478-115971	2	512
gi|295691862|ref|NC_014106.1|:451723-452532	gi|295691862|ref|NC_014106.1|:451723-452532	2	512
gi|238694414|ref|NZ_GG669817.1|:c168251-167382	gi|238694414|ref|NZ_GG669817.1|:c168251-167382	2	512
gi|295691862|ref|NC_014106.1|:c135780-132772	gi|295691862|ref|NC_014106.1|:c135780-132772	2	512
gi|295691862|ref|NC_014106.1|:408173-408601	gi|295691862|ref|NC_014106.1|:408173-408601	2	512
gi|295691862|ref|NC_014106.1|:c1346590-1344908	gi|295691862|ref|NC_014106.1|:c1346590-1344908	2	512
gi|295691862|ref|NC_014106.1|:830692-831549	gi|295691862|ref|NC_014106.1|:830692-831549	2	512
gi|159162017|ref|NC_006814.3|:290960-291598	gi|159162017|ref|NC_006814.3|:290960-291598	2	512
gi|295691862|ref|NC_014106.1|:c1329455-1327419	gi|295691862|ref|NC_014106.1|:c1329455-1327419	2	512
gi|295691862|ref|NC_014106.1|:c651975-649783	gi|295691862|ref|NC_014106.1|:c651975-649783	2	512
gi|256844216|ref|NZ_GG698762.1|:275382-275843	gi|256844216|ref|NZ_GG698762.1|:275382-275843	2	512
gi|295691862|ref|NC_014106.1|:c1517948-1517355	gi|295691862|ref|NC_014106.1|:c1517948-1517355	2	512
gi|238694414|ref|NZ_GG669817.1|:c160058-158775	gi|238694414|ref|NZ_GG669817.1|:c160058-158775	2	512
gi|159162017|ref|NC_006814.3|:c1314539-1314228	gi|159162017|ref|NC_006814.3|:c1314539-1314228	2	512
gi|256848194|ref|NZ_GG698805.1|:c43512-41770	gi|256848194|ref|NZ_GG698805.1|:c43512-41770	2	512
gi|159162017|ref|NC_006814.3|:298448-298954	gi|159162017|ref|NC_006814.3|:298448-298954	2	512
gi|256843755|ref|NZ_GG698761.1|:295146-297452	gi|256843755|ref|NZ_GG698761.1|:295146-297452	2	512
gi|295691862|ref|NC_014106.1|:823286-823717	gi|295691862|ref|NC_014106.1|:823286-823717	2	512
gi|295691862|ref|NC_014106.1|:c1876173-1875244	gi|295691862|ref|NC_014106.1|:c1876173-1875244	2	512
gi|295691862|ref|NC_014106.1|:c1287871-1287137	gi|295691862|ref|NC_014106.1|:c1287871-1287137	2	512
gi|295691862|ref|NC_014106.1|:606284-608683	gi|295691862|ref|NC_014106.1|:606284-608683	2	512
gi|295691862|ref|NC_014106.1|:c701104-700520	gi|295691862|ref|NC_014106.1|:c701104-700520	2	512
gi|295691862|ref|NC_014106.1|:c1703317-1702451	gi|295691862|ref|NC_014106.1|:c1703317-1702451	2	512
gi|295691862|ref|NC_014106.1|:c1278402-1277209	gi|295691862|ref|NC_014106.1|:c1278402-1277209	2	512
gi|295691862|ref|NC_014106.1|:c1516985-1515834	gi|295691862|ref|NC_014106.1|:c1516985-1515834	2	512
gi|295691862|ref|NC_014106.1|:764461-765549	gi|295691862|ref|NC_014106.1|:764461-765549	2	512
gi|295691862|ref|NC_014106.1|:821135-821986	gi|295691862|ref|NC_014106.1|:821135-821986	2	512
gi|238694429|ref|NZ_GG669832.1|:6621-7478	gi|238694429|ref|NZ_GG669832.1|:6621-7478	2	512
gi|295691862|ref|NC_014106.1|:1008144-1009082	gi|295691862|ref|NC_014106.1|:1008144-1009082	2	512
gi|295691862|ref|NC_014106.1|:127811-128893	gi|295691862|ref|NC_014106.1|:127811-128893	2	512
gi|295691862|ref|NC_014106.1|:405216-407855	gi|295691862|ref|NC_014106.1|:405216-407855	2	512
gi|295691862|ref|NC_014106.1|:302356-304836	gi|295691862|ref|NC_014106.1|:302356-304836	2	512
gi|295691862|ref|NC_014106.1|:1086498-1087064	gi|295691862|ref|NC_014106.1|:1086498-1087064	2	512
gi|238694413|ref|NZ_GG669816.1|:219768-221108	gi|238694413|ref|NZ_GG669816.1|:219768-221108	2	512
gi|256844216|ref|NZ_GG698762.1|:274242-275315	gi|256844216|ref|NZ_GG698762.1|:274242-275315	2	512
gi|295691862|ref|NC_014106.1|:c1884809-1883748	gi|295691862|ref|NC_014106.1|:c1884809-1883748	2	512
gi|295691862|ref|NC_014106.1|:c1143636-1142701	gi|295691862|ref|NC_014106.1|:c1143636-1142701	2	512
gi|256842701|ref|NZ_GG698760.1|:193194-193988	gi|256842701|ref|NZ_GG698760.1|:193194-193988	2	512
gi|295691862|ref|NC_014106.1|:968764-969693	gi|295691862|ref|NC_014106.1|:968764-969693	2	512
gi|295691862|ref|NC_014106.1|:1083458-1084528	gi|295691862|ref|NC_014106.1|:1083458-1084528	2	512
gi|295691862|ref|NC_014106.1|:222145-224121	gi|295691862|ref|NC_014106.1|:222145-224121	2	512
gi|256842701|ref|NZ_GG698760.1|:c709434-708619	gi|256842701|ref|NZ_GG698760.1|:c709434-708619	2	512
gi|295691862|ref|NC_014106.1|:3120-4247	gi|295691862|ref|NC_014106.1|:3120-4247	2	512
gi|295691862|ref|NC_014106.1|:967191-968567	gi|295691862|ref|NC_014106.1|:967191-968567	2	512
gi|295691862|ref|NC_014106.1|:74551-75267	gi|295691862|ref|NC_014106.1|:74551-75267	2	512
gi|256842701|ref|NZ_GG698760.1|:c1009501-1008392	gi|256842701|ref|NZ_GG698760.1|:c1009501-1008392	2	512
gi|238694414|ref|NZ_GG669817.1|:c173754-173458	gi|238694414|ref|NZ_GG669817.1|:c173754-173458	2	512
gi|295691862|ref|NC_014106.1|:228349-229179	gi|295691862|ref|NC_014106.1|:228349-229179	2	512
gi|423320128|ref|NZ_JH932272.1|:c1254321-1252558	gi|423320128|ref|NZ_JH932272.1|:c1254321-1252558	2	512
gi|295691862|ref|NC_014106.1|:2009685-2010371	gi|295691862|ref|NC_014106.1|:2009685-2010371	2	512
gi|295691862|ref|NC_014106.1|:1165021-1167333	gi|295691862|ref|NC_014106.1|:1165021-1167333	2	512
gi|295691862|ref|NC_014106.1|:834786-835088	gi|295691862|ref|NC_014106.1|:834786-835088	2	512
gi|295691862|ref|NC_014106.1|:c1307977-1306547	gi|295691862|ref|NC_014106.1|:c1307977-1306547	2	512
gi|300812331|ref|NZ_AEAT01000078.1|:c27399-26956	gi|300812331|ref|NZ_AEAT01000078.1|:c27399-26956	2	512
gi|159162017|ref|NC_006814.3|:295178-295375	gi|159162017|ref|NC_006814.3|:295178-295375	2	512
gi|295691862|ref|NC_014106.1|:1556939-1557835	gi|295691862|ref|NC_014106.1|:1556939-1557835	2	512
gi|295691862|ref|NC_014106.1|:677618-678775	gi|295691862|ref|NC_014106.1|:677618-678775	2	512
gi|295691862|ref|NC_014106.1|:c1704405-1703317	gi|295691862|ref|NC_014106.1|:c1704405-1703317	2	512
gi|309805163|ref|NZ_AEHO01000020.1|:c97286-96483	gi|309805163|ref|NZ_AEHO01000020.1|:c97286-96483	1	535
gi|312874006|ref|NZ_AEKI01000023.1|:c83940-82855	gi|312874006|ref|NZ_AEKI01000023.1|:c83940-82855	1	535
gi|319430703|ref|NZ_GL622333.1|:382022-382240	gi|319430703|ref|NZ_GL622333.1|:382022-382240	1	535
gi|309807724|ref|NZ_AEHQ01000034.1|:c1050-1	gi|309807724|ref|NZ_AEHQ01000034.1|:c1050-1	1	535
gi|283782520|ref|NC_013721.1|:665414-666853	gi|283782520|ref|NC_013721.1|:665414-666853	3	43
gi|298252520|ref|NZ_ADAN01000003.1|:c480805-477380	gi|298252520|ref|NZ_ADAN01000003.1|:c480805-477380	3	43
gi|309807534|ref|NZ_AEHQ01000013.1|:3910-5409	gi|309807534|ref|NZ_AEHQ01000013.1|:3910-5409	1	535
gi|319430703|ref|NZ_GL622333.1|:460449-460946	gi|319430703|ref|NZ_GL622333.1|:460449-460946	1	535
gi|309808945|ref|NZ_AEHQ01000092.1|:c1232-564	gi|309808945|ref|NZ_AEHQ01000092.1|:c1232-564	1	535
gi|309806575|ref|NZ_AEHP01000039.1|:c37769-36900	gi|309806575|ref|NZ_AEHP01000039.1|:c37769-36900	1	535
gi|319430703|ref|NZ_GL622333.1|:c207554-207057	gi|319430703|ref|NZ_GL622333.1|:c207554-207057	1	535
gi|309803802|ref|NZ_AEHN01000015.1|:c32422-31721	gi|309803802|ref|NZ_AEHN01000015.1|:c32422-31721	1	535
gi|307566223|ref|NZ_ADFQ01000098.1|:29969-31540	gi|307566223|ref|NZ_ADFQ01000098.1|:29969-31540	5	204
gi|116628683|ref|NC_008530.1|:251954-253057	gi|116628683|ref|NC_008530.1|:251954-253057	2	512
gi|116628683|ref|NC_008530.1|:c1298325-1297570	gi|116628683|ref|NC_008530.1|:c1298325-1297570	2	512
gi|116628683|ref|NC_008530.1|:781083-781898	gi|116628683|ref|NC_008530.1|:781083-781898	2	512
gi|116628683|ref|NC_008530.1|:340873-341397	gi|116628683|ref|NC_008530.1|:340873-341397	2	512
gi|268318562|ref|NC_013504.1|:c1196505-1194994	gi|268318562|ref|NC_013504.1|:c1196505-1194994	2	512
gi|116628683|ref|NC_008530.1|:c1238893-1237451	gi|116628683|ref|NC_008530.1|:c1238893-1237451	2	512
gi|116628683|ref|NC_008530.1|:c1254054-1252711	gi|116628683|ref|NC_008530.1|:c1254054-1252711	2	512
gi|116628683|ref|NC_008530.1|:333040-333348	gi|116628683|ref|NC_008530.1|:333040-333348	2	512
gi|116628683|ref|NC_008530.1|:c1271824-1271093	gi|116628683|ref|NC_008530.1|:c1271824-1271093	2	512
gi|116628683|ref|NC_008530.1|:486733-489147	gi|116628683|ref|NC_008530.1|:486733-489147	2	512
gi|116628683|ref|NC_008530.1|:380483-381175	gi|116628683|ref|NC_008530.1|:380483-381175	2	512
gi|116628683|ref|NC_008530.1|:873553-874512	gi|116628683|ref|NC_008530.1|:873553-874512	2	512
gi|116628683|ref|NC_008530.1|:379954-380385	gi|116628683|ref|NC_008530.1|:379954-380385	2	512
gi|116628683|ref|NC_008530.1|:c1031317-1030019	gi|116628683|ref|NC_008530.1|:c1031317-1030019	2	512
gi|312874006|ref|NZ_AEKI01000023.1|:c90266-89403	gi|312874006|ref|NZ_AEKI01000023.1|:c90266-89403	1	535
gi|319430703|ref|NZ_GL622333.1|:969861-971045	gi|319430703|ref|NZ_GL622333.1|:969861-971045	1	535
gi|309806106|ref|NZ_AEHP01000017.1|:c18267-17365	gi|309806106|ref|NZ_AEHP01000017.1|:c18267-17365	1	535
gi|319430703|ref|NZ_GL622333.1|:c84327-83590	gi|319430703|ref|NZ_GL622333.1|:c84327-83590	1	535
gi|319430703|ref|NZ_GL622333.1|:1162272-1162715	gi|319430703|ref|NZ_GL622333.1|:1162272-1162715	1	535
gi|309808262|ref|NZ_AEHQ01000061.1|:9169-10641	gi|309808262|ref|NZ_AEHQ01000061.1|:9169-10641	1	535
LINAB1_0426|LINAB1_0426|GTP	LINAB1_0426|LINAB1_0426|GTP	1	535
gi|283782520|ref|NC_013721.1|:c1087857-1084873	gi|283782520|ref|NC_013721.1|:c1087857-1084873	7	2
gi|315585791|ref|NZ_GL545251.1|:26603-27079	gi|315585791|ref|NZ_GL545251.1|:26603-27079	2	512
gi|238855495|ref|NZ_ACOY01000038.1|:c4068-2962	gi|238855495|ref|NZ_ACOY01000038.1|:c4068-2962	2	512
gi|315585791|ref|NZ_GL545251.1|:c1029337-1027211	gi|315585791|ref|NZ_GL545251.1|:c1029337-1027211	2	512
gi|315585791|ref|NZ_GL545251.1|:c1151479-1150121	gi|315585791|ref|NZ_GL545251.1|:c1151479-1150121	2	512
gi|315585791|ref|NZ_GL545251.1|:103599-104108	gi|315585791|ref|NZ_GL545251.1|:103599-104108	2	512
gi|307566285|ref|NZ_ADFQ01000102.1|:c19891-17837	gi|307566285|ref|NZ_ADFQ01000102.1|:c19891-17837	5	204
gi|307566316|ref|NZ_ADFQ01000105.1|:c55406-53505	gi|307566316|ref|NZ_ADFQ01000105.1|:c55406-53505	5	204
gi|307564949|ref|NZ_ADFQ01000027.1|:28048-28848	gi|307564949|ref|NZ_ADFQ01000027.1|:28048-28848	5	204
gi|307566223|ref|NZ_ADFQ01000098.1|:26749-29958	gi|307566223|ref|NZ_ADFQ01000098.1|:26749-29958	5	204
gi|307565523|ref|NZ_ADFQ01000064.1|:82418-83899	gi|307565523|ref|NZ_ADFQ01000064.1|:82418-83899	5	204
gi|307565691|ref|NZ_ADFQ01000075.1|:98980-102789	gi|307565691|ref|NZ_ADFQ01000075.1|:98980-102789	5	204
gi|307565971|ref|NZ_ADFQ01000086.1|:128909-132571	gi|307565971|ref|NZ_ADFQ01000086.1|:128909-132571	5	204
gi|307565113|ref|NZ_ADFQ01000036.1|:7306-8043	gi|307565113|ref|NZ_ADFQ01000036.1|:7306-8043	5	204
gi|307566446|ref|NZ_ADFQ01000110.1|:c7165-4469	gi|307566446|ref|NZ_ADFQ01000110.1|:c7165-4469	5	204
gi|307566496|ref|NZ_ADFQ01000114.1|:c10138-9629	gi|307566496|ref|NZ_ADFQ01000114.1|:c10138-9629	5	204
gi|307565691|ref|NZ_ADFQ01000075.1|:102816-107189	gi|307565691|ref|NZ_ADFQ01000075.1|:102816-107189	5	204
gi|307565037|ref|NZ_ADFQ01000031.1|:32831-34540	gi|307565037|ref|NZ_ADFQ01000031.1|:32831-34540	5	204
gi|307566316|ref|NZ_ADFQ01000105.1|:73671-75404	gi|307566316|ref|NZ_ADFQ01000105.1|:73671-75404	5	204
gene_id|Sn35_00384|start|110653|end|112032|contig|contig1|strand|+|type|CDS	gene_id|Sn35_00384|start|110653|end|112032|contig|contig1|strand|+|type|CDS	8	27
gene_id|Sn35_00346|start|5915|end|8167|contig|contig3|strand|+|type|CDS	gene_id|Sn35_00346|start|5915|end|8167|contig|contig3|strand|+|type|CDS	8	27
gene_id|Sn35_00366|start|135059|end|136069|contig|contig9|strand|-|type|CDS	gene_id|Sn35_00366|start|135059|end|136069|contig|contig9|strand|-|type|CDS	8	27
gi|319430703|ref|NZ_GL622333.1|:c885861-885160	gi|319430703|ref|NZ_GL622333.1|:c885861-885160	1	535
gi|319430703|ref|NZ_GL622333.1|:c902643-902185	gi|319430703|ref|NZ_GL622333.1|:c902643-902185	1	535
gi|319430703|ref|NZ_GL622333.1|:c998817-998260	gi|319430703|ref|NZ_GL622333.1|:c998817-998260	1	535
gi|309809888|ref|NZ_AEHR01000027.1|:c57253-56531	gi|309809888|ref|NZ_AEHR01000027.1|:c57253-56531	1	535
gi|309806556|ref|NZ_AEHP01000036.1|:c2307-1420	gi|309806556|ref|NZ_AEHP01000036.1|:c2307-1420	1	535
gi|307566149|ref|NZ_ADFQ01000089.1|:c34041-32488	gi|307566149|ref|NZ_ADFQ01000089.1|:c34041-32488	5	204
gi|307565786|ref|NZ_ADFQ01000079.1|:c5358-3889	gi|307565786|ref|NZ_ADFQ01000079.1|:c5358-3889	5	204
gi|307565231|ref|NZ_ADFQ01000050.1|:5845-7191	gi|307565231|ref|NZ_ADFQ01000050.1|:5845-7191	5	204
gi|307565971|ref|NZ_ADFQ01000086.1|:c114941-113370	gi|307565971|ref|NZ_ADFQ01000086.1|:c114941-113370	5	204
gi|307565691|ref|NZ_ADFQ01000075.1|:98464-98838	gi|307565691|ref|NZ_ADFQ01000075.1|:98464-98838	5	204
gi|307565231|ref|NZ_ADFQ01000050.1|:8979-10370	gi|307565231|ref|NZ_ADFQ01000050.1|:8979-10370	5	204
gi|307565808|ref|NZ_ADFQ01000083.1|:8808-10178	gi|307565808|ref|NZ_ADFQ01000083.1|:8808-10178	5	204
gi|307565971|ref|NZ_ADFQ01000086.1|:26628-27647	gi|307565971|ref|NZ_ADFQ01000086.1|:26628-27647	5	204
gi|307565971|ref|NZ_ADFQ01000086.1|:138459-138776	gi|307565971|ref|NZ_ADFQ01000086.1|:138459-138776	5	204
gi|307565971|ref|NZ_ADFQ01000086.1|:63419-64864	gi|307565971|ref|NZ_ADFQ01000086.1|:63419-64864	5	204
gi|307564642|ref|NZ_ADFQ01000014.1|:19198-20184	gi|307564642|ref|NZ_ADFQ01000014.1|:19198-20184	5	204
gi|307565516|ref|NZ_ADFQ01000063.1|:c1538-174	gi|307565516|ref|NZ_ADFQ01000063.1|:c1538-174	5	204
gi|307564388|ref|NZ_ADFQ01000003.1|:c102007-100055	gi|307564388|ref|NZ_ADFQ01000003.1|:c102007-100055	5	204
gi|307565249|ref|NZ_ADFQ01000051.1|:96724-97239	gi|307565249|ref|NZ_ADFQ01000051.1|:96724-97239	5	204
gi|307565516|ref|NZ_ADFQ01000063.1|:c7915-6134	gi|307565516|ref|NZ_ADFQ01000063.1|:c7915-6134	5	204
gi|307565800|ref|NZ_ADFQ01000082.1|:c7871-6987	gi|307565800|ref|NZ_ADFQ01000082.1|:c7871-6987	5	204
gi|307564725|ref|NZ_ADFQ01000016.1|:c45434-43530	gi|307564725|ref|NZ_ADFQ01000016.1|:c45434-43530	5	204
gi|307565375|ref|NZ_ADFQ01000052.1|:c1734-112	gi|307565375|ref|NZ_ADFQ01000052.1|:c1734-112	5	204
gi|307565113|ref|NZ_ADFQ01000036.1|:16535-17533	gi|307565113|ref|NZ_ADFQ01000036.1|:16535-17533	5	204
gi|307565971|ref|NZ_ADFQ01000086.1|:c186833-185526	gi|307565971|ref|NZ_ADFQ01000086.1|:c186833-185526	5	204
gi|307565165|ref|NZ_ADFQ01000040.1|:c2183-933	gi|307565165|ref|NZ_ADFQ01000040.1|:c2183-933	5	204
gi|307566496|ref|NZ_ADFQ01000114.1|:c11612-10494	gi|307566496|ref|NZ_ADFQ01000114.1|:c11612-10494	5	204
gi|307565113|ref|NZ_ADFQ01000036.1|:12725-13171	gi|307565113|ref|NZ_ADFQ01000036.1|:12725-13171	5	204
gi|307566496|ref|NZ_ADFQ01000114.1|:c14906-13929	gi|307566496|ref|NZ_ADFQ01000114.1|:c14906-13929	5	204
gi|295691862|ref|NC_014106.1|:c1908913-1907807	gi|295691862|ref|NC_014106.1|:c1908913-1907807	2	512
gi|295691862|ref|NC_014106.1|:439586-441646	gi|295691862|ref|NC_014106.1|:439586-441646	2	512
gi|295691862|ref|NC_014106.1|:c1832902-1831988	gi|295691862|ref|NC_014106.1|:c1832902-1831988	2	512
gi|295691862|ref|NC_014106.1|:c1381552-1380596	gi|295691862|ref|NC_014106.1|:c1381552-1380596	2	512
gi|159162017|ref|NC_006814.3|:287711-288181	gi|159162017|ref|NC_006814.3|:287711-288181	2	512
gi|295691862|ref|NC_014106.1|:c1149209-1147263	gi|295691862|ref|NC_014106.1|:c1149209-1147263	2	512
gi|295691862|ref|NC_014106.1|:c1269891-1268038	gi|295691862|ref|NC_014106.1|:c1269891-1268038	2	512
gi|159162017|ref|NC_006814.3|:761054-762493	gi|159162017|ref|NC_006814.3|:761054-762493	2	512
gi|259048379|ref|NZ_GG700805.1|:283485-287123	gi|259048379|ref|NZ_GG700805.1|:283485-287123	1	535
gi|319430703|ref|NZ_GL622333.1|:c220493-218403	gi|319430703|ref|NZ_GL622333.1|:c220493-218403	1	535
gi|309805686|ref|NZ_AEHO01000032.1|:c11185-9986	gi|309805686|ref|NZ_AEHO01000032.1|:c11185-9986	1	535
gi|319430703|ref|NZ_GL622333.1|:c1227318-1224877	gi|319430703|ref|NZ_GL622333.1|:c1227318-1224877	1	535
gi|309805974|ref|NZ_AEHP01000010.1|:28567-29457	gi|309805974|ref|NZ_AEHP01000010.1|:28567-29457	1	535
gi|313151002|ref|NZ_GL379584.1|:c1788-961	gi|313151002|ref|NZ_GL379584.1|:c1788-961	2	512
gi|159162017|ref|NC_006814.3|:348469-348831	gi|159162017|ref|NC_006814.3|:348469-348831	2	512
gi|256844762|ref|NZ_GG698766.1|:c2426-2001	gi|256844762|ref|NZ_GG698766.1|:c2426-2001	2	512
gi|312874716|ref|NZ_AEKH01000010.1|:c186500-185418	gi|312874716|ref|NZ_AEKH01000010.1|:c186500-185418	1	535
gi|315585791|ref|NZ_GL545251.1|:c1002553-1000463	gi|315585791|ref|NZ_GL545251.1|:c1002553-1000463	2	512
gi|315585791|ref|NZ_GL545251.1|:c954311-953949	gi|315585791|ref|NZ_GL545251.1|:c954311-953949	2	512
gi|315585791|ref|NZ_GL545251.1|:c738874-737663	gi|315585791|ref|NZ_GL545251.1|:c738874-737663	2	512
gi|309804541|ref|NZ_AEHO01000007.1|:c190547-189009	gi|309804541|ref|NZ_AEHO01000007.1|:c190547-189009	1	535
gi|283782520|ref|NC_013721.1|:c913221-912403	gi|283782520|ref|NC_013721.1|:c913221-912403	3	43
