	Systematic.name	cluster	cluster.size
gi|315585791|ref|NZ_GL545251.1|:c994408-993968	gi|315585791|ref|NZ_GL545251.1|:c994408-993968	1	1008
gi|335048827|ref|NZ_AFIJ01000007.1|:c145716-144148	gi|335048827|ref|NZ_AFIJ01000007.1|:c145716-144148	5	349
gi|335049912|ref|NZ_AFIJ01000038.1|:c875-390	gi|335049912|ref|NZ_AFIJ01000038.1|:c875-390	5	349
gi|335049802|ref|NZ_AFIJ01000035.1|:c52433-52002	gi|335049802|ref|NZ_AFIJ01000035.1|:c52433-52002	5	349
gi|335050013|ref|NZ_AFIJ01000039.1|:c85158-84124	gi|335050013|ref|NZ_AFIJ01000039.1|:c85158-84124	5	349
gi|315585791|ref|NZ_GL545251.1|:c996605-995769	gi|315585791|ref|NZ_GL545251.1|:c996605-995769	1	1008
gi|315585791|ref|NZ_GL545251.1|:180284-181597	gi|315585791|ref|NZ_GL545251.1|:180284-181597	1	1008
gi|307564642|ref|NZ_ADFQ01000014.1|:14786-15724	gi|307564642|ref|NZ_ADFQ01000014.1|:14786-15724	6	350
gi|319430703|ref|NZ_GL622333.1|:c909806-908790	gi|319430703|ref|NZ_GL622333.1|:c909806-908790	2	611
gi|307564642|ref|NZ_ADFQ01000014.1|:60023-60502	gi|307564642|ref|NZ_ADFQ01000014.1|:60023-60502	6	350
gi|307565971|ref|NZ_ADFQ01000086.1|:c12830-11319	gi|307565971|ref|NZ_ADFQ01000086.1|:c12830-11319	6	350
gi|307564388|ref|NZ_ADFQ01000003.1|:c106557-104911	gi|307564388|ref|NZ_ADFQ01000003.1|:c106557-104911	6	350
gi|307564642|ref|NZ_ADFQ01000014.1|:26415-27833	gi|307564642|ref|NZ_ADFQ01000014.1|:26415-27833	6	350
gi|307565389|ref|NZ_ADFQ01000055.1|:10034-10951	gi|307565389|ref|NZ_ADFQ01000055.1|:10034-10951	6	350
gi|307564642|ref|NZ_ADFQ01000014.1|:67206-69422	gi|307564642|ref|NZ_ADFQ01000014.1|:67206-69422	6	350
gi|307566285|ref|NZ_ADFQ01000102.1|:c1700-132	gi|307566285|ref|NZ_ADFQ01000102.1|:c1700-132	6	350
gi|307566463|ref|NZ_ADFQ01000112.1|:17964-19232	gi|307566463|ref|NZ_ADFQ01000112.1|:17964-19232	6	350
gi|307564725|ref|NZ_ADFQ01000016.1|:c108261-106270	gi|307564725|ref|NZ_ADFQ01000016.1|:c108261-106270	6	350
gi|307565612|ref|NZ_ADFQ01000066.1|:35272-36384	gi|307565612|ref|NZ_ADFQ01000066.1|:35272-36384	6	350
gi|307564725|ref|NZ_ADFQ01000016.1|:c27753-25813	gi|307564725|ref|NZ_ADFQ01000016.1|:c27753-25813	6	350
gi|295691862|ref|NC_014106.1|:482144-482746	gi|295691862|ref|NC_014106.1|:482144-482746	1	1008
gi|295691862|ref|NC_014106.1|:c1422667-1421504	gi|295691862|ref|NC_014106.1|:c1422667-1421504	1	1008
gene_id|Sn35_00082|start|1693|end|2658|contig|contig18|strand|+|type|CDS	gene_id|Sn35_00082|start|1693|end|2658|contig|contig18|strand|+|type|CDS	4	66
gene_id|Sn35_01046|start|8230|end|8964|contig|contig3|strand|+|type|CDS	gene_id|Sn35_01046|start|8230|end|8964|contig|contig3|strand|+|type|CDS	4	66
gene_id|Sn35_00339|start|182522|end|182950|contig|contig1|strand|+|type|CDS	gene_id|Sn35_00339|start|182522|end|182950|contig|contig1|strand|+|type|CDS	4	66
gene_id|Sn35_01130|start|19788|end|20183|contig|contig8|strand|-|type|CDS	gene_id|Sn35_01130|start|19788|end|20183|contig|contig8|strand|-|type|CDS	4	66
gene_id|Sn35_00387|start|106624|end|107082|contig|contig1|strand|+|type|CDS	gene_id|Sn35_00387|start|106624|end|107082|contig|contig1|strand|+|type|CDS	4	66
gi|319430703|ref|NZ_GL622333.1|:c896252-895413	gi|319430703|ref|NZ_GL622333.1|:c896252-895413	2	611
gi|159162017|ref|NC_006814.3|:522558-523988	gi|159162017|ref|NC_006814.3|:522558-523988	1	1008
gi|307564642|ref|NZ_ADFQ01000014.1|:44623-46023	gi|307564642|ref|NZ_ADFQ01000014.1|:44623-46023	6	350
gi|307565231|ref|NZ_ADFQ01000050.1|:c15135-14224	gi|307565231|ref|NZ_ADFQ01000050.1|:c15135-14224	6	350
gi|307565249|ref|NZ_ADFQ01000051.1|:71201-73291	gi|307565249|ref|NZ_ADFQ01000051.1|:71201-73291	6	350
gi|307564725|ref|NZ_ADFQ01000016.1|:c14705-14202	gi|307564725|ref|NZ_ADFQ01000016.1|:c14705-14202	6	350
gi|307566463|ref|NZ_ADFQ01000112.1|:10816-11448	gi|307566463|ref|NZ_ADFQ01000112.1|:10816-11448	6	350
gi|307565691|ref|NZ_ADFQ01000075.1|:23438-24592	gi|307565691|ref|NZ_ADFQ01000075.1|:23438-24592	6	350
gi|307565894|ref|NZ_ADFQ01000085.1|:52110-52946	gi|307565894|ref|NZ_ADFQ01000085.1|:52110-52946	6	350
gi|307566463|ref|NZ_ADFQ01000112.1|:7507-8865	gi|307566463|ref|NZ_ADFQ01000112.1|:7507-8865	6	350
gi|307566223|ref|NZ_ADFQ01000098.1|:c43377-41464	gi|307566223|ref|NZ_ADFQ01000098.1|:c43377-41464	6	350
gi|307566496|ref|NZ_ADFQ01000114.1|:c12315-12076	gi|307566496|ref|NZ_ADFQ01000114.1|:c12315-12076	6	350
gi|307564388|ref|NZ_ADFQ01000003.1|:c18999-18394	gi|307564388|ref|NZ_ADFQ01000003.1|:c18999-18394	6	350
gi|307564725|ref|NZ_ADFQ01000016.1|:87787-89298	gi|307564725|ref|NZ_ADFQ01000016.1|:87787-89298	6	350
gi|307565691|ref|NZ_ADFQ01000075.1|:31788-33680	gi|307565691|ref|NZ_ADFQ01000075.1|:31788-33680	6	350
gi|307566195|ref|NZ_ADFQ01000093.1|:3007-5724	gi|307566195|ref|NZ_ADFQ01000093.1|:3007-5724	6	350
gi|307564725|ref|NZ_ADFQ01000016.1|:c46252-45578	gi|307564725|ref|NZ_ADFQ01000016.1|:c46252-45578	6	350
gi|307566463|ref|NZ_ADFQ01000112.1|:832-1440	gi|307566463|ref|NZ_ADFQ01000112.1|:832-1440	6	350
gi|116628683|ref|NC_008530.1|:337804-338070	gi|116628683|ref|NC_008530.1|:337804-338070	9	4
gi|307565389|ref|NZ_ADFQ01000055.1|:22291-23778	gi|307565389|ref|NZ_ADFQ01000055.1|:22291-23778	6	350
gi|335049285|ref|NZ_AFIJ01000020.1|:c60733-60110	gi|335049285|ref|NZ_AFIJ01000020.1|:c60733-60110	5	349
gi|335048681|ref|NZ_AFIJ01000003.1|:9402-10877	gi|335048681|ref|NZ_AFIJ01000003.1|:9402-10877	5	349
gi|283782520|ref|NC_013721.1|:c1498907-1497960	gi|283782520|ref|NC_013721.1|:c1498907-1497960	3	175
gi|283782520|ref|NC_013721.1|:942173-943144	gi|283782520|ref|NC_013721.1|:942173-943144	3	175
gi|283782520|ref|NC_013721.1|:276717-278882	gi|283782520|ref|NC_013721.1|:276717-278882	3	175
gi|298252964|ref|NZ_ADAN01000005.1|:113988-115757	gi|298252964|ref|NZ_ADAN01000005.1|:113988-115757	3	175
gi|283782520|ref|NC_013721.1|:c907847-907182	gi|283782520|ref|NC_013721.1|:c907847-907182	3	175
gi|283782520|ref|NC_013721.1|:c1047079-1046168	gi|283782520|ref|NC_013721.1|:c1047079-1046168	3	175
gi|283782520|ref|NC_013721.1|:1550127-1551050	gi|283782520|ref|NC_013721.1|:1550127-1551050	3	175
gi|283782520|ref|NC_013721.1|:c41985-40321	gi|283782520|ref|NC_013721.1|:c41985-40321	3	175
gi|415710236|ref|NZ_ADEP01000010.1|:c124638-123049	gi|415710236|ref|NZ_ADEP01000010.1|:c124638-123049	3	175
gene_id|Sn35_00026|start|126792|end|127277|contig|contig9|strand|-|type|CDS	gene_id|Sn35_00026|start|126792|end|127277|contig|contig9|strand|-|type|CDS	4	66
gene_id|Sn35_01190|start|44876|end|45784|contig|contig8|strand|-|type|CDS	gene_id|Sn35_01190|start|44876|end|45784|contig|contig8|strand|-|type|CDS	4	66
gi|417556535|ref|NZ_AFDI01000008.1|:108253-109782	gi|417556535|ref|NZ_AFDI01000008.1|:108253-109782	3	175
gi|282880354|ref|NZ_ADEF01000024.1|:67694-69619	gi|282880354|ref|NZ_ADEF01000024.1|:67694-69619	10	7
gi|256843755|ref|NZ_GG698761.1|:218912-220087	gi|256843755|ref|NZ_GG698761.1|:218912-220087	1	1008
gi|335048698|ref|NZ_AFIJ01000004.1|:909-1409	gi|335048698|ref|NZ_AFIJ01000004.1|:909-1409	5	349
gi|335049912|ref|NZ_AFIJ01000038.1|:c17787-16945	gi|335049912|ref|NZ_AFIJ01000038.1|:c17787-16945	5	349
gi|335048960|ref|NZ_AFIJ01000008.1|:12962-14191	gi|335048960|ref|NZ_AFIJ01000008.1|:12962-14191	5	349
gi|335049720|ref|NZ_AFIJ01000033.1|:c62680-60320	gi|335049720|ref|NZ_AFIJ01000033.1|:c62680-60320	5	349
gi|335049439|ref|NZ_AFIJ01000026.1|:c16359-15421	gi|335049439|ref|NZ_AFIJ01000026.1|:c16359-15421	5	349
gi|290968929|ref|NZ_ADGP01000023.1|:52954-53610	gi|290968929|ref|NZ_ADGP01000023.1|:52954-53610	5	349
gi|335049285|ref|NZ_AFIJ01000020.1|:c9474-7768	gi|335049285|ref|NZ_AFIJ01000020.1|:c9474-7768	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c92079-91078	gi|335049497|ref|NZ_AFIJ01000029.1|:c92079-91078	5	349
gi|335050013|ref|NZ_AFIJ01000039.1|:c75926-74577	gi|335050013|ref|NZ_AFIJ01000039.1|:c75926-74577	5	349
gi|335049802|ref|NZ_AFIJ01000035.1|:c3436-2591	gi|335049802|ref|NZ_AFIJ01000035.1|:c3436-2591	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c56514-55378	gi|335049497|ref|NZ_AFIJ01000029.1|:c56514-55378	5	349
gi|335048698|ref|NZ_AFIJ01000004.1|:69981-72197	gi|335048698|ref|NZ_AFIJ01000004.1|:69981-72197	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c37616-35184	gi|335049497|ref|NZ_AFIJ01000029.1|:c37616-35184	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c20644-18812	gi|335049497|ref|NZ_AFIJ01000029.1|:c20644-18812	5	349
gi|335049607|ref|NZ_AFIJ01000032.1|:c56261-54858	gi|335049607|ref|NZ_AFIJ01000032.1|:c56261-54858	5	349
gi|335049375|ref|NZ_AFIJ01000023.1|:1994-2788	gi|335049375|ref|NZ_AFIJ01000023.1|:1994-2788	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c57901-56546	gi|335049497|ref|NZ_AFIJ01000029.1|:c57901-56546	5	349
gi|335048960|ref|NZ_AFIJ01000008.1|:119264-120940	gi|335048960|ref|NZ_AFIJ01000008.1|:119264-120940	5	349
gi|283782520|ref|NC_013721.1|:165330-165872	gi|283782520|ref|NC_013721.1|:165330-165872	3	175
gi|298252520|ref|NZ_ADAN01000003.1|:c83194-81236	gi|298252520|ref|NZ_ADAN01000003.1|:c83194-81236	3	175
gi|283782520|ref|NC_013721.1|:c976588-975089	gi|283782520|ref|NC_013721.1|:c976588-975089	3	175
gi|283782520|ref|NC_013721.1|:302831-303913	gi|283782520|ref|NC_013721.1|:302831-303913	3	175
gi|298252520|ref|NZ_ADAN01000003.1|:c565074-561841	gi|298252520|ref|NZ_ADAN01000003.1|:c565074-561841	3	175
gi|298252964|ref|NZ_ADAN01000005.1|:c64775-62844	gi|298252964|ref|NZ_ADAN01000005.1|:c64775-62844	3	175
gi|335048827|ref|NZ_AFIJ01000007.1|:c35066-34047	gi|335048827|ref|NZ_AFIJ01000007.1|:c35066-34047	5	349
gi|290967697|ref|NZ_ADGP01000003.1|:c37914-37078	gi|290967697|ref|NZ_ADGP01000003.1|:c37914-37078	5	349
gi|335049607|ref|NZ_AFIJ01000032.1|:c44958-43969	gi|335049607|ref|NZ_AFIJ01000032.1|:c44958-43969	5	349
gi|335049218|ref|NZ_AFIJ01000018.1|:42185-42679	gi|335049218|ref|NZ_AFIJ01000018.1|:42185-42679	5	349
gi|335050181|ref|NZ_AFIJ01000045.1|:c106774-105569	gi|335050181|ref|NZ_AFIJ01000045.1|:c106774-105569	5	349
gi|256842701|ref|NZ_GG698760.1|:c851503-851000	gi|256842701|ref|NZ_GG698760.1|:c851503-851000	1	1008
gi|116628683|ref|NC_008530.1|:c1242771-1242514	gi|116628683|ref|NC_008530.1|:c1242771-1242514	1	1008
gi|307565971|ref|NZ_ADFQ01000086.1|:23112-24260	gi|307565971|ref|NZ_ADFQ01000086.1|:23112-24260	6	350
gi|290968363|ref|NZ_ADGP01000018.1|:c31326-30967	gi|290968363|ref|NZ_ADGP01000018.1|:c31326-30967	5	349
gi|335049802|ref|NZ_AFIJ01000035.1|:c19327-18107	gi|335049802|ref|NZ_AFIJ01000035.1|:c19327-18107	5	349
gi|415726438|ref|NZ_ADEV01000007.1|:196551-198473	gi|415726438|ref|NZ_ADEV01000007.1|:196551-198473	3	175
gi|335048698|ref|NZ_AFIJ01000004.1|:95757-95918	gi|335048698|ref|NZ_AFIJ01000004.1|:95757-95918	5	349
gi|335049218|ref|NZ_AFIJ01000018.1|:2142-3953	gi|335049218|ref|NZ_AFIJ01000018.1|:2142-3953	5	349
gi|319430703|ref|NZ_GL622333.1|:c359450-359235	gi|319430703|ref|NZ_GL622333.1|:c359450-359235	2	611
gi|307564949|ref|NZ_ADFQ01000027.1|:36550-38649	gi|307564949|ref|NZ_ADFQ01000027.1|:36550-38649	6	350
gi|307565780|ref|NZ_ADFQ01000078.1|:6437-7306	gi|307565780|ref|NZ_ADFQ01000078.1|:6437-7306	6	350
gi|307564725|ref|NZ_ADFQ01000016.1|:c109103-108312	gi|307564725|ref|NZ_ADFQ01000016.1|:c109103-108312	6	350
gi|307565971|ref|NZ_ADFQ01000086.1|:c145575-144289	gi|307565971|ref|NZ_ADFQ01000086.1|:c145575-144289	6	350
gi|307566285|ref|NZ_ADFQ01000102.1|:5287-5856	gi|307566285|ref|NZ_ADFQ01000102.1|:5287-5856	6	350
gi|319430703|ref|NZ_GL622333.1|:146051-146362	gi|319430703|ref|NZ_GL622333.1|:146051-146362	2	611
gi|309807559|ref|NZ_AEHQ01000016.1|:c22478-21609	gi|309807559|ref|NZ_AEHQ01000016.1|:c22478-21609	2	611
gi|308213220|ref|NZ_ADNB01000095.1|:c3602-2490	gi|308213220|ref|NZ_ADNB01000095.1|:c3602-2490	3	175
gi|415726812|ref|NZ_ADEV01000009.1|:c300258-297883	gi|415726812|ref|NZ_ADEV01000009.1|:c300258-297883	3	175
gi|415720470|ref|NZ_ADET01000002.1|:c91559-89904	gi|415720470|ref|NZ_ADET01000002.1|:c91559-89904	3	175
gi|283782520|ref|NC_013721.1|:287793-288212	gi|283782520|ref|NC_013721.1|:287793-288212	3	175
gi|283782520|ref|NC_013721.1|:209173-209667	gi|283782520|ref|NC_013721.1|:209173-209667	3	175
gi|311113888|ref|NC_014644.1|:434026-434439	gi|311113888|ref|NC_014644.1|:434026-434439	3	175
gi|315585791|ref|NZ_GL545251.1|:c1100857-1100165	gi|315585791|ref|NZ_GL545251.1|:c1100857-1100165	1	1008
gi|335049111|ref|NZ_AFIJ01000009.1|:c27424-25982	gi|335049111|ref|NZ_AFIJ01000009.1|:c27424-25982	5	349
gi|335049285|ref|NZ_AFIJ01000020.1|:c54045-53473	gi|335049285|ref|NZ_AFIJ01000020.1|:c54045-53473	5	349
gi|335048789|ref|NZ_AFIJ01000005.1|:c8631-2857	gi|335048789|ref|NZ_AFIJ01000005.1|:c8631-2857	5	349
gi|335050158|ref|NZ_AFIJ01000044.1|:c6533-4278	gi|335050158|ref|NZ_AFIJ01000044.1|:c6533-4278	5	349
gi|335049111|ref|NZ_AFIJ01000009.1|:c26021-24840	gi|335049111|ref|NZ_AFIJ01000009.1|:c26021-24840	5	349
gi|335048698|ref|NZ_AFIJ01000004.1|:90007-92871	gi|335048698|ref|NZ_AFIJ01000004.1|:90007-92871	5	349
gi|335049720|ref|NZ_AFIJ01000033.1|:c56344-55634	gi|335049720|ref|NZ_AFIJ01000033.1|:c56344-55634	5	349
gi|116628683|ref|NC_008530.1|:338104-338472	gi|116628683|ref|NC_008530.1|:338104-338472	1	1008
gi|116628683|ref|NC_008530.1|:c1402526-1402170	gi|116628683|ref|NC_008530.1|:c1402526-1402170	1	1008
gi|116628683|ref|NC_008530.1|:c1408347-1406416	gi|116628683|ref|NC_008530.1|:c1408347-1406416	1	1008
gi|342218452|ref|NZ_AFUG01000034.1|:c1057-26	gi|342218452|ref|NZ_AFUG01000034.1|:c1057-26	7	13
gi|290968554|ref|NZ_ADGP01000020.1|:c180662-180009	gi|290968554|ref|NZ_ADGP01000020.1|:c180662-180009	5	349
gi|309808571|ref|NZ_AEHQ01000074.1|:c11805-11389	gi|309808571|ref|NZ_AEHQ01000074.1|:c11805-11389	2	611
gi|312977992|ref|NZ_GL531740.1|:84445-85236	gi|312977992|ref|NZ_GL531740.1|:84445-85236	1	1008
gi|159162017|ref|NC_006814.3|:781590-782594	gi|159162017|ref|NC_006814.3|:781590-782594	1	1008
gi|308513210|ref|NC_013895.2|:c1766853-1766539	gi|308513210|ref|NC_013895.2|:c1766853-1766539	2	611
gi|307565800|ref|NZ_ADFQ01000082.1|:c4441-2441	gi|307565800|ref|NZ_ADFQ01000082.1|:c4441-2441	6	350
gi|307565523|ref|NZ_ADFQ01000064.1|:c89618-89199	gi|307565523|ref|NZ_ADFQ01000064.1|:c89618-89199	6	350
gi|116628683|ref|NC_008530.1|:260293-260853	gi|116628683|ref|NC_008530.1|:260293-260853	1	1008
gi|282851176|ref|NZ_ADFT01000011.1|:415740-416975	gi|282851176|ref|NZ_ADFT01000011.1|:415740-416975	1	1008
gi|116628683|ref|NC_008530.1|:804194-804772	gi|116628683|ref|NC_008530.1|:804194-804772	1	1008
gi|116628683|ref|NC_008530.1|:346250-346633	gi|116628683|ref|NC_008530.1|:346250-346633	1	1008
gi|116628683|ref|NC_008530.1|:817077-818033	gi|116628683|ref|NC_008530.1|:817077-818033	1	1008
gi|116628683|ref|NC_008530.1|:361556-363055	gi|116628683|ref|NC_008530.1|:361556-363055	1	1008
gi|116628683|ref|NC_008530.1|:c1329395-1328805	gi|116628683|ref|NC_008530.1|:c1329395-1328805	1	1008
gi|116628683|ref|NC_008530.1|:846094-848346	gi|116628683|ref|NC_008530.1|:846094-848346	1	1008
gi|311110042|ref|NZ_GL531761.1|:577112-579904	gi|311110042|ref|NZ_GL531761.1|:577112-579904	1	1008
gi|282850779|ref|NZ_ADFT01000002.1|:c62313-60991	gi|282850779|ref|NZ_ADFT01000002.1|:c62313-60991	1	1008
gi|116628683|ref|NC_008530.1|:804790-806661	gi|116628683|ref|NC_008530.1|:804790-806661	1	1008
gi|262046049|ref|NZ_GG704607.1|:c71919-70285	gi|262046049|ref|NZ_GG704607.1|:c71919-70285	11	7
gi|256843755|ref|NZ_GG698761.1|:248196-248873	gi|256843755|ref|NZ_GG698761.1|:248196-248873	11	7
gi|300813007|ref|NZ_AEAT01000130.1|:4267-5151	gi|300813007|ref|NZ_AEAT01000130.1|:4267-5151	11	7
gi|256843755|ref|NZ_GG698761.1|:244918-245826	gi|256843755|ref|NZ_GG698761.1|:244918-245826	11	7
gi|256843755|ref|NZ_GG698761.1|:246704-247462	gi|256843755|ref|NZ_GG698761.1|:246704-247462	11	7
gi|256843755|ref|NZ_GG698761.1|:247481-248119	gi|256843755|ref|NZ_GG698761.1|:247481-248119	11	7
gi|307564725|ref|NZ_ADFQ01000016.1|:c121902-120610	gi|307564725|ref|NZ_ADFQ01000016.1|:c121902-120610	6	350
gi|283782520|ref|NC_013721.1|:c102510-100273	gi|283782520|ref|NC_013721.1|:c102510-100273	3	175
gi|283782520|ref|NC_013721.1|:c692491-691262	gi|283782520|ref|NC_013721.1|:c692491-691262	3	175
gi|298252964|ref|NZ_ADAN01000005.1|:532819-533904	gi|298252964|ref|NZ_ADAN01000005.1|:532819-533904	3	175
gi|298253839|ref|NZ_ADAN01000094.1|:164284-165867	gi|298253839|ref|NZ_ADAN01000094.1|:164284-165867	3	175
gi|415709421|ref|NZ_ADEP01000005.1|:c144708-141853	gi|415709421|ref|NZ_ADEP01000005.1|:c144708-141853	3	175
gi|283782520|ref|NC_013721.1|:497638-499158	gi|283782520|ref|NC_013721.1|:497638-499158	3	175
gi|293381528|ref|NZ_ADGR01000143.1|:7767-8639	gi|293381528|ref|NZ_ADGR01000143.1|:7767-8639	1	1008
gi|238694414|ref|NZ_GG669817.1|:202579-203247	gi|238694414|ref|NZ_GG669817.1|:202579-203247	1	1008
gi|335049497|ref|NZ_AFIJ01000029.1|:c40065-38923	gi|335049497|ref|NZ_AFIJ01000029.1|:c40065-38923	5	349
gi|335049720|ref|NZ_AFIJ01000033.1|:c51863-50727	gi|335049720|ref|NZ_AFIJ01000033.1|:c51863-50727	5	349
gi|256844216|ref|NZ_GG698762.1|:c118348-117383	gi|256844216|ref|NZ_GG698762.1|:c118348-117383	1	1008
gi|415709772|ref|NZ_ADEP01000006.1|:91589-93286	gi|415709772|ref|NZ_ADEP01000006.1|:91589-93286	3	175
gi|283782520|ref|NC_013721.1|:518296-520182	gi|283782520|ref|NC_013721.1|:518296-520182	3	175
gi|342217572|ref|NZ_AFUG01000005.1|:9174-10319	gi|342217572|ref|NZ_AFUG01000005.1|:9174-10319	7	13
gi|342217900|ref|NZ_AFUG01000009.1|:c14592-11077	gi|342217900|ref|NZ_AFUG01000009.1|:c14592-11077	7	13
gi|342218728|ref|NZ_AFUG01000042.1|:c59536-58679	gi|342218728|ref|NZ_AFUG01000042.1|:c59536-58679	7	13
gi|342217495|ref|NZ_AFUG01000004.1|:40936-43530	gi|342217495|ref|NZ_AFUG01000004.1|:40936-43530	7	13
gi|342218922|ref|NZ_AFUG01000048.1|:c9974-8556	gi|342218922|ref|NZ_AFUG01000048.1|:c9974-8556	7	13
gi|342217572|ref|NZ_AFUG01000005.1|:6641-7927	gi|342217572|ref|NZ_AFUG01000005.1|:6641-7927	7	13
gi|342218692|ref|NZ_AFUG01000040.1|:c3079-2321	gi|342218692|ref|NZ_AFUG01000040.1|:c3079-2321	7	13
gi|385826720|ref|NC_017482.1|:c2825375-2820027	gi|385826720|ref|NC_017482.1|:c2825375-2820027	2	611
gi|283782520|ref|NC_013721.1|:c1278325-1277513	gi|283782520|ref|NC_013721.1|:c1278325-1277513	3	175
gi|307565894|ref|NZ_ADFQ01000085.1|:c72796-71552	gi|307565894|ref|NZ_ADFQ01000085.1|:c72796-71552	6	350
gi|307565523|ref|NZ_ADFQ01000064.1|:c72183-71476	gi|307565523|ref|NZ_ADFQ01000064.1|:c72183-71476	6	350
gi|307564610|ref|NZ_ADFQ01000008.1|:377-2218	gi|307564610|ref|NZ_ADFQ01000008.1|:377-2218	6	350
gi|307564388|ref|NZ_ADFQ01000003.1|:14299-15480	gi|307564388|ref|NZ_ADFQ01000003.1|:14299-15480	6	350
gi|307566149|ref|NZ_ADFQ01000089.1|:c27231-24232	gi|307566149|ref|NZ_ADFQ01000089.1|:c27231-24232	6	350
gi|307566223|ref|NZ_ADFQ01000098.1|:37379-38404	gi|307566223|ref|NZ_ADFQ01000098.1|:37379-38404	6	350
gi|307564388|ref|NZ_ADFQ01000003.1|:c77019-74884	gi|307564388|ref|NZ_ADFQ01000003.1|:c77019-74884	6	350
gi|238855595|ref|NZ_ACOY01000042.1|:48019-48933	gi|238855595|ref|NZ_ACOY01000042.1|:48019-48933	1	1008
gi|307566402|ref|NZ_ADFQ01000107.1|:c3764-3015	gi|307566402|ref|NZ_ADFQ01000107.1|:c3764-3015	6	350
gi|307565971|ref|NZ_ADFQ01000086.1|:158361-159461	gi|307565971|ref|NZ_ADFQ01000086.1|:158361-159461	6	350
gi|307565113|ref|NZ_ADFQ01000036.1|:11053-11619	gi|307565113|ref|NZ_ADFQ01000036.1|:11053-11619	6	350
gi|307564725|ref|NZ_ADFQ01000016.1|:c94328-92616	gi|307564725|ref|NZ_ADFQ01000016.1|:c94328-92616	6	350
gi|307565249|ref|NZ_ADFQ01000051.1|:90983-93511	gi|307565249|ref|NZ_ADFQ01000051.1|:90983-93511	6	350
gi|307566316|ref|NZ_ADFQ01000105.1|:81188-81991	gi|307566316|ref|NZ_ADFQ01000105.1|:81188-81991	6	350
gi|307565894|ref|NZ_ADFQ01000085.1|:c83045-82335	gi|307565894|ref|NZ_ADFQ01000085.1|:c83045-82335	6	350
gi|309805067|ref|NZ_AEHO01000019.1|:c2550-1741	gi|309805067|ref|NZ_AEHO01000019.1|:c2550-1741	12	2
gi|335050013|ref|NZ_AFIJ01000039.1|:c17554-17054	gi|335050013|ref|NZ_AFIJ01000039.1|:c17554-17054	5	349
gi|335050013|ref|NZ_AFIJ01000039.1|:c18919-18527	gi|335050013|ref|NZ_AFIJ01000039.1|:c18919-18527	5	349
gi|335049497|ref|NZ_AFIJ01000029.1|:c24685-23357	gi|335049497|ref|NZ_AFIJ01000029.1|:c24685-23357	5	349
gi|335050013|ref|NZ_AFIJ01000039.1|:c19776-19234	gi|335050013|ref|NZ_AFIJ01000039.1|:c19776-19234	5	349
gi|315585791|ref|NZ_GL545251.1|:c629355-628480	gi|315585791|ref|NZ_GL545251.1|:c629355-628480	1	1008
gi|335049497|ref|NZ_AFIJ01000029.1|:c92880-92092	gi|335049497|ref|NZ_AFIJ01000029.1|:c92880-92092	5	349
gi|307564949|ref|NZ_ADFQ01000027.1|:27016-27480	gi|307564949|ref|NZ_ADFQ01000027.1|:27016-27480	6	350
gi|307566422|ref|NZ_ADFQ01000109.1|:5820-6089	gi|307566422|ref|NZ_ADFQ01000109.1|:5820-6089	6	350
gi|309808849|ref|NZ_AEHQ01000087.1|:c53279-52755	gi|309808849|ref|NZ_AEHQ01000087.1|:c53279-52755	2	611
gi|260661509|ref|NZ_GG704744.1|:181804-183393	gi|260661509|ref|NZ_GG704744.1|:181804-183393	13	2
gi|159162017|ref|NC_006814.3|:c867527-866241	gi|159162017|ref|NC_006814.3|:c867527-866241	1	1008
gi|315585791|ref|NZ_GL545251.1|:c1063557-1062292	gi|315585791|ref|NZ_GL545251.1|:c1063557-1062292	1	1008
gi|282880285|ref|NZ_ADEF01000021.1|:33536-36127	gi|282880285|ref|NZ_ADEF01000021.1|:33536-36127	10	7
gi|295691862|ref|NC_014106.1|:c143331-142855	gi|295691862|ref|NC_014106.1|:c143331-142855	1	1008
gi|295691862|ref|NC_014106.1|:703036-703674	gi|295691862|ref|NC_014106.1|:703036-703674	1	1008
gi|315585791|ref|NZ_GL545251.1|:98839-99927	gi|315585791|ref|NZ_GL545251.1|:98839-99927	1	1008
gi|307566463|ref|NZ_ADFQ01000112.1|:11451-12077	gi|307566463|ref|NZ_ADFQ01000112.1|:11451-12077	6	350
gi|307564388|ref|NZ_ADFQ01000003.1|:c90469-89744	gi|307564388|ref|NZ_ADFQ01000003.1|:c90469-89744	6	350
gi|307566316|ref|NZ_ADFQ01000105.1|:c13662-12721	gi|307566316|ref|NZ_ADFQ01000105.1|:c13662-12721	6	350
gi|290969133|ref|NZ_ADGP01000033.1|:56484-56897	gi|290969133|ref|NZ_ADGP01000033.1|:56484-56897	5	349
gi|290967697|ref|NZ_ADGP01000003.1|:12984-13310	gi|290967697|ref|NZ_ADGP01000003.1|:12984-13310	5	349
gi|335048796|ref|NZ_AFIJ01000006.1|:c2696-1467	gi|335048796|ref|NZ_AFIJ01000006.1|:c2696-1467	5	349
